ano,pais,quantidade_litros,valor_usd,quantidade_litros_var,valor_usd_var,valor_medio_litro,regiao,tendencia_quantidade,tendencia_valor
2017,Taiwan (Formosa),14988.0,43954.0,7399.0,25533.0,2.9326127568721643,Outros,0.0,0.0
2017,"Tcheca, República",2746.0,16947.0,34.0,-4033.0,6.171522214129643,Outros,0.0,0.0
2017,Venezuela,680.0,2646.0,609.0,2291.0,3.8911764705882352,Outros,0.0,0.0
2017,Total,2889572.0,7135607.0,-966590.0,-350456.0,2.4694338815575456,Outros,0.0,0.0
2016,"Alemanha, República Democrática",14012.0,68109.0,-1455.0,-19593.0,4.860762203825293,Outros,0.0,0.0
2016,Angola,7359.0,35390.0,-2811.0,-26290.0,4.8090773202880825,Outros,0.0,0.0
2016,Antilhas Holandesas,16641.0,26450.0,11241.0,17900.0,1.5894477495342827,Outros,0.0,0.0
2016,Austrália,1954.0,13799.0,604.0,6299.0,7.061924257932446,Outros,0.0,0.0
2016,Áustria,675.0,5220.0,669.0,5008.0,7.733333333333333,Outros,0.0,0.0
2016,Bélgica,7200.0,46534.0,4410.0,30129.0,6.463055555555556,Outros,0.0,0.0
2016,Benin,5040.0,20333.0,5031.0,20324.0,4.0343253968253965,Outros,0.0,0.0
2016,Bolívia,13586.0,16902.0,4091.0,-6183.0,1.2440747828647136,Outros,0.0,0.0
2016,Canadá,13711.0,71096.0,7636.0,40438.0,5.185325650937203,América do Norte,0.0,0.0
2016,China,134106.0,499622.0,66512.0,233536.0,3.725575291187568,Outros,0.0,0.0
2016,Cingapura,5445.0,13199.0,2147.0,1583.0,2.424058769513315,Outros,0.0,0.0
2016,"Coreia, Republica Sul",8.0,20.0,-112.0,-89.0,2.5,Outros,0.0,0.0
2016,Cuba,63741.0,69830.0,950.0,-2399.0,1.095527211684787,Outros,0.0,0.0
2016,Dinamarca,1278.0,8171.0,697.0,5342.0,6.39358372456964,Outros,0.0,0.0
2016,Emirados Arabes Unidos,585.0,2760.0,-90.0,-542.0,4.717948717948718,Outros,0.0,0.0
2016,Estados Unidos,258072.0,687411.0,125384.0,-836288.0,2.6636403794289967,América do Norte,0.0,0.0
2016,Estônia,900.0,4800.0,0.0,0.0,5.333333333333333,Outros,0.0,0.0
2016,Finlândia,7617.0,41003.0,0.0,0.0,5.383090455559932,Outros,0.0,0.0
2016,França,6037.0,30055.0,1784.0,8401.0,4.978466125559052,Europa,0.0,0.0
2016,Hong Kong,6975.0,86199.0,5041.0,78019.0,12.358279569892472,Outros,0.0,0.0
2016,Itália,585.0,3465.0,117.0,1217.0,5.923076923076923,Europa,0.0,0.0
2016,Japão,34341.0,90954.0,432.0,-1932.0,2.648554206342273,Outros,0.0,0.0
2016,Luxemburgo,2759.0,21426.0,40.0,-521.0,7.765857194635737,Outros,0.0,0.0
2016,Nova Zelândia,504.0,9472.0,-1174.0,1332.0,18.793650793650794,Outros,0.0,0.0
2016,Países Baixos,42953.0,190203.0,33502.0,157808.0,4.428165669452658,Outros,0.0,0.0
2016,Paraguai,985739.0,1655417.0,-1407729.0,-2619233.0,1.6793664448702952,América Latina,0.0,0.0
2016,Polônia,11457.0,35402.0,10737.0,30723.0,3.0899886532251024,Outros,0.0,0.0
2016,Reino Unido,117044.0,536681.0,56333.0,293798.0,4.585292710433683,Outros,0.0,0.0
2016,Suécia,291.0,1214.0,-15154.0,-63739.0,4.171821305841925,Outros,0.0,0.0
2016,Suíça,4230.0,33340.0,-2295.0,-41476.0,7.881796690307328,Outros,0.0,0.0
2016,Suriname,900.0,1375.0,-2790.0,-4263.0,1.5277777777777777,Outros,0.0,0.0
2016,Taiwan (Formosa),16967.0,80379.0,1979.0,36425.0,4.7373725467083165,Outros,0.0,0.0
2016,"Tcheca, República",3837.0,28473.0,1091.0,11526.0,7.420641125879594,Outros,0.0,0.0
2016,Total,1786549.0,4434704.0,-1103023.0,-2700903.0,2.4822739258760884,Outros,0.0,0.0
2015,"Alemanha, República Democrática",10680.0,44780.0,-3332.0,-23329.0,4.192883895131086,Outros,0.0,0.0
2015,Angola,1908.0,17089.0,-5451.0,-18301.0,8.95649895178197,Outros,0.0,0.0
2015,Antilhas Holandesas,6660.0,10545.0,-9981.0,-15905.0,1.5833333333333333,Outros,0.0,0.0
2015,Austrália,7437.0,48011.0,5483.0,34212.0,6.45569450047062,Outros,0.0,0.0
2015,Bélgica,4473.0,26399.0,-2727.0,-20135.0,5.901855577911916,Outros,0.0,0.0
2015,Bolívia,10674.0,12990.0,-2912.0,-3912.0,1.2169758291174817,Outros,0.0,0.0
2015,Canadá,24547.0,118394.0,10836.0,47298.0,4.823155579093168,América do Norte,0.0,0.0
2015,China,47609.0,222866.0,-86497.0,-276756.0,4.681173727656535,Outros,0.0,0.0
2015,Cingapura,1116.0,2774.0,-4329.0,-10425.0,2.485663082437276,Outros,0.0,0.0
2015,Cuba,97965.0,108864.0,34224.0,39034.0,1.1112540192926046,Outros,0.0,0.0
2015,Dinamarca,7080.0,29306.0,5802.0,21135.0,4.139265536723164,Outros,0.0,0.0
2015,Emirados Arabes Unidos,765.0,3740.0,180.0,980.0,4.888888888888889,Outros,0.0,0.0
2015,Estados Unidos,195896.0,524109.0,-62176.0,-163302.0,2.675445134152816,América do Norte,0.0,0.0
2015,França,1596.0,4749.0,-4441.0,-25306.0,2.975563909774436,Europa,0.0,0.0
2015,Hong Kong,1229.0,7837.0,-5746.0,-78362.0,6.376729048006509,Outros,0.0,0.0
2015,Japão,31597.0,87853.0,-2744.0,-3101.0,2.7804221919802514,Outros,0.0,0.0
2015,Luxemburgo,2295.0,17358.0,-464.0,-4068.0,7.563398692810457,Outros,0.0,0.0
2015,Noruega,1058.0,6021.0,-237.0,-3826.0,5.690926275992439,Outros,0.0,0.0
2015,Nova Zelândia,809.0,3476.0,305.0,-5996.0,4.296662546353523,Outros,0.0,0.0
2015,Países Baixos,44987.0,186464.0,2034.0,-3739.0,4.1448418431991465,Outros,0.0,0.0
2015,Paraguai,495428.0,741370.0,-490311.0,-914047.0,1.4964232946058762,América Latina,0.0,0.0
2015,Polônia,11654.0,42781.0,197.0,7379.0,3.6709284365882957,Outros,0.0,0.0
2015,Portugal,47736.0,42586.0,29408.0,-29827.0,0.8921149656443774,Outros,0.0,0.0
2015,Reino Unido,68382.0,308407.0,-48662.0,-228274.0,4.510061127197216,Outros,0.0,0.0
2015,Rússia,47664.0,18240.0,46201.0,9690.0,0.3826787512588117,Outros,0.0,0.0
2015,Suécia,1412.0,6404.0,1121.0,5190.0,4.5354107648725215,Outros,0.0,0.0
2015,Suíça,15872.0,85790.0,11642.0,52450.0,5.405115927419355,Outros,0.0,0.0
2015,Suriname,453.0,713.0,-447.0,-662.0,1.5739514348785872,Outros,0.0,0.0
2015,Taiwan (Formosa),7200.0,23940.0,-9767.0,-56439.0,3.325,Outros,0.0,0.0
2015,"Tcheca, República",2297.0,15304.0,-1540.0,-13169.0,6.662603395733566,Outros,0.0,0.0
2015,Total,1198479.0,2769160.0,-588070.0,-1665544.0,2.3105619706311082,Outros,0.0,0.0
2014,"Alemanha, República Democrática",213348.0,761653.0,202668.0,716873.0,3.5700029997937643,Outros,0.0,0.0
2014,Angola,12182.0,23124.0,10274.0,6035.0,1.8982104744705304,Outros,0.0,0.0
2014,Antilhas Holandesas,4455.0,7169.0,-2205.0,-3376.0,1.609203142536476,Outros,0.0,0.0
2014,Argentina,20385.0,95130.0,4674.0,35980.0,4.666666666666667,América Latina,0.0,0.0
2014,Aruba,450.0,755.0,0.0,0.0,1.6777777777777778,Outros,0.0,0.0
2014,Austrália,6308.0,43709.0,-1129.0,-4302.0,6.929137603043754,Outros,0.0,0.0
2014,Bélgica,151320.0,704093.0,146847.0,677694.0,4.653006872852234,Outros,0.0,0.0
2014,Bolívia,12534.0,18303.0,1860.0,5313.0,1.4602680708472953,Outros,0.0,0.0
2014,Canadá,35082.0,226875.0,10535.0,108481.0,6.466991619634,América do Norte,0.0,0.0
2014,China,64040.0,455340.0,16431.0,232474.0,7.110243597751405,Outros,0.0,0.0
2014,Cingapura,541.0,3887.0,-575.0,1113.0,7.184842883548983,Outros,0.0,0.0
2014,Cuba,38875.0,43200.0,-59090.0,-65664.0,1.1112540192926046,Outros,0.0,0.0
2014,Dinamarca,3240.0,16871.0,-3840.0,-12435.0,5.207098765432098,Outros,0.0,0.0
2014,Emirados Arabes Unidos,640.0,3381.0,-125.0,-359.0,5.2828125,Outros,0.0,0.0
2014,Estados Unidos,222267.0,494216.0,26371.0,-29893.0,2.2235239599220757,América do Norte,0.0,0.0
2014,Finlândia,12960.0,94962.0,5343.0,53959.0,7.327314814814815,Outros,0.0,0.0
2014,França,33755.0,167807.0,32159.0,163058.0,4.971322766997482,Europa,0.0,0.0
2014,Guine Equatorial,5646.0,11983.0,3007.0,-18580.0,2.122387530995395,Outros,0.0,0.0
2014,Hong Kong,18130.0,63534.0,16901.0,55697.0,3.5043574186431328,Outros,0.0,0.0
2014,Itália,604.0,2492.0,19.0,-973.0,4.125827814569536,Europa,0.0,0.0
2014,Japão,106426.0,401774.0,74829.0,313921.0,3.7751489297728,Outros,0.0,0.0
2014,Luxemburgo,8281.0,52400.0,5986.0,35042.0,6.327738195870064,Outros,0.0,0.0
2014,México,1521.0,24336.0,857.0,22044.0,16.0,Outros,0.0,0.0
2014,Noruega,7179.0,50464.0,6121.0,44443.0,7.02939128012258,Outros,0.0,0.0
2014,Nova Zelândia,2800.0,13675.0,1991.0,10199.0,4.883928571428571,Outros,0.0,0.0
2014,Países Baixos,165289.0,773767.0,120302.0,587303.0,4.681297606011289,Outros,0.0,0.0
2014,Paraguai,521847.0,908028.0,26419.0,166658.0,1.7400272493661935,América Latina,0.0,0.0
2014,Polônia,30181.0,107957.0,18527.0,65176.0,3.576985520691826,Outros,0.0,0.0
2014,Portugal,71544.0,79141.0,23808.0,36555.0,1.1061864027731187,Outros,0.0,0.0
2014,Reino Unido,305807.0,1373747.0,237425.0,1065340.0,4.492202598370868,Outros,0.0,0.0
2014,Rússia,190656.0,61440.0,142992.0,43200.0,0.32225579053373615,Outros,0.0,0.0
2014,Suécia,10404.0,51057.0,8992.0,44653.0,4.907439446366782,Outros,0.0,0.0
2014,Suíça,27933.0,231762.0,12061.0,145972.0,8.297067984104823,Outros,0.0,0.0
2014,Suriname,6.0,19.0,-447.0,-694.0,3.1666666666666665,Outros,0.0,0.0
2014,Taiwan (Formosa),12519.0,67907.0,5319.0,43967.0,5.424315041137471,Outros,0.0,0.0
2014,"Tcheca, República",4500.0,35005.0,2203.0,19701.0,7.778888888888889,Outros,0.0,0.0
2014,Trinidade Tobago,360.0,1600.0,0.0,0.0,4.444444444444445,Outros,0.0,0.0
2014,Venezuela,14.0,232.0,-666.0,-2414.0,16.571428571428573,Outros,0.0,0.0
2014,Total,2324029.0,7472795.0,1125550.0,4703635.0,3.21544825817578,Outros,0.0,0.0
2023,África do Sul,117.0,698.0,91.0,603.0,5.965811965811966,Outros,0.0,0.0
2023,"Alemanha, República Democrática",4806.0,31853.0,-208542.0,-729800.0,6.6277569704536,Outros,0.0,0.0
2023,Antígua e Barbuda,383.0,1848.0,346.0,1657.0,4.825065274151436,Outros,0.0,0.0
2023,Arábia Saudita,124.0,142.0,0.0,0.0,1.1451612903225807,Outros,0.0,0.0
2023,Argentina,4545.0,36133.0,-15840.0,-58997.0,7.95005500550055,América Latina,0.0,0.0
2023,Austrália,2485.0,13565.0,-3823.0,-30144.0,5.458752515090543,Outros,0.0,0.0
2023,Bahamas,1348.0,7402.0,1207.0,6768.0,5.491097922848665,Outros,0.0,0.0
2023,Barbados,58.0,303.0,22.0,-91.0,5.224137931034483,Outros,0.0,0.0
2023,Barein,283.0,1684.0,-199.0,-460.0,5.950530035335689,Outros,0.0,0.0
2023,Bélgica,95.0,683.0,-151225.0,-703410.0,7.189473684210526,Outros,0.0,0.0
2023,Bermudas,16.0,153.0,0.0,0.0,9.5625,Outros,0.0,0.0
2023,Bolívia,21926.0,36950.0,9392.0,18647.0,1.6852139013043874,Outros,0.0,0.0
2023,Canadá,11539.0,42179.0,-23543.0,-184696.0,3.655342750671635,América do Norte,0.0,0.0
2023,Catar,5.0,18.0,-13333.0,-81588.0,3.6,Outros,0.0,0.0
2023,"Cayman, Ilhas",438.0,2632.0,419.0,2429.0,6.0091324200913245,Outros,0.0,0.0
2023,Chile,9.0,63.0,-11040.0,-42769.0,7.0,América Latina,0.0,0.0
2023,China,73917.0,183096.0,9877.0,-272244.0,2.477048581517107,Outros,0.0,0.0
2023,Chipre,524.0,2995.0,245.0,2515.0,5.715648854961832,Outros,0.0,0.0
2023,Colômbia,450.0,1259.0,-6494.0,-25014.0,2.7977777777777777,Outros,0.0,0.0
2023,Congo,17100.0,26600.0,0.0,0.0,1.5555555555555556,Outros,0.0,0.0
2023,"Coreia, Republica Sul",25.0,171.0,17.0,151.0,6.84,Outros,0.0,0.0
2023,Curaçao,25135.0,40807.0,12795.0,17796.0,1.6235130296399443,Outros,0.0,0.0
2023,Dinamarca,1734.0,15261.0,-1506.0,-1610.0,8.801038062283737,Outros,0.0,0.0
2023,Emirados Arabes Unidos,1417.0,6762.0,777.0,3381.0,4.772053634438955,Outros,0.0,0.0
2023,Equador,2790.0,4392.0,2788.0,4389.0,1.5741935483870968,Outros,0.0,0.0
2023,Espanha,180.0,4171.0,-5943.0,-18460.0,23.17222222222222,Outros,0.0,0.0
2023,Estados Unidos,229839.0,429091.0,7572.0,-65125.0,1.8669198873994404,América do Norte,0.0,0.0
2023,Filipinas,94.0,334.0,-9514.0,-15871.0,3.5531914893617023,Outros,0.0,0.0
2023,Finlândia,5.0,11.0,-12955.0,-94951.0,2.2,Outros,0.0,0.0
2023,França,2265.0,14722.0,-31490.0,-153085.0,6.499779249448124,Europa,0.0,0.0
2023,Gana,7237.0,29473.0,-1763.0,15971.0,4.072543871770071,Outros,0.0,0.0
2023,Grécia,1294.0,3214.0,1062.0,2484.0,2.483771251931994,Outros,0.0,0.0
2023,Guatemala,2053.0,3758.0,456.0,-4961.0,1.8304919629810035,Outros,0.0,0.0
2023,Guiana,33651.0,88715.0,33227.0,87404.0,2.63632581498321,Outros,0.0,0.0
2023,Haiti,559645.0,871661.0,480145.0,727236.0,1.557524859509153,Outros,0.0,0.0
2023,Hong Kong,16255.0,71025.0,-1875.0,7491.0,4.369424792371578,Outros,0.0,0.0
2023,Ilha de Man,1428.0,4533.0,1400.0,4358.0,3.1743697478991595,Outros,0.0,0.0
2023,India,60.0,170.0,9.0,-103.0,2.8333333333333335,Outros,0.0,0.0
2023,Indonésia,9.0,30.0,4.0,24.0,3.3333333333333335,Outros,0.0,0.0
2023,Irlanda,150.0,377.0,-7410.0,-25390.0,2.513333333333333,Outros,0.0,0.0
2023,Itália,2922.0,27665.0,2318.0,25173.0,9.467830253251197,Europa,0.0,0.0
2023,Japão,22942.0,57780.0,-83484.0,-343994.0,2.5185249760265016,Outros,0.0,0.0
2023,Letônia,8.0,8.0,-379.0,-3715.0,1.0,Outros,0.0,0.0
2023,Libéria,39784.0,42463.0,39126.0,39363.0,1.0673386285944098,Outros,0.0,0.0
2023,Luxemburgo,581.0,7048.0,-7700.0,-45352.0,12.130808950086058,Outros,0.0,0.0
2023,Macau,7.0,6.0,0.0,0.0,0.8571428571428571,Outros,0.0,0.0
2023,Malavi,3660.0,6252.0,0.0,0.0,1.7081967213114755,Outros,0.0,0.0
2023,Malta,6561.0,24199.0,6058.0,23007.0,3.6883097088858405,Outros,0.0,0.0
2023,"Marshall, Ilhas",7417.0,31691.0,6494.0,29255.0,4.272751786436564,Outros,0.0,0.0
2023,Martinica,9.0,31.0,0.0,0.0,3.4444444444444446,Outros,0.0,0.0
2023,México,3.0,19.0,-1518.0,-24317.0,6.333333333333333,Outros,0.0,0.0
2023,Nigéria,10800.0,16464.0,5625.0,10214.0,1.5244444444444445,Outros,0.0,0.0
2023,Noruega,861.0,4243.0,-6318.0,-46221.0,4.9279907084785135,Outros,0.0,0.0
2023,Nova Zelândia,338.0,7177.0,-2462.0,-6498.0,21.233727810650887,Outros,0.0,0.0
2023,Países Baixos,2244.0,4958.0,-163045.0,-768809.0,2.2094474153297683,Outros,0.0,0.0
2023,Palau,45.0,143.0,0.0,0.0,3.1777777777777776,Outros,0.0,0.0
2023,Panamá,14785.0,68173.0,13602.0,65056.0,4.610957051065268,Outros,0.0,0.0
2023,Paraguai,3780378.0,5517263.0,3258531.0,4609235.0,1.4594474414992362,América Latina,0.0,0.0
2023,Peru,47277.0,84282.0,42084.0,64910.0,1.7827273304143665,Outros,0.0,0.0
2023,Pitcairn,11.0,22.0,0.0,0.0,2.0,Outros,0.0,0.0
2023,Polônia,298.0,590.0,-29883.0,-107367.0,1.9798657718120805,Outros,0.0,0.0
2023,Portugal,13742.0,46311.0,-57802.0,-32830.0,3.3700334740212488,Outros,0.0,0.0
2023,Reino Unido,11326.0,84547.0,-294481.0,-1289200.0,7.464859615045029,Outros,0.0,0.0
2023,São Cristóvão e Névis,16.0,31.0,0.0,0.0,1.9375,Outros,0.0,0.0
2023,São Vicente e Granadinas,39.0,139.0,31.0,91.0,3.5641025641025643,Outros,0.0,0.0
2023,Serra Leoa,23200.0,38548.0,23182.0,37831.0,1.661551724137931,Outros,0.0,0.0
2023,Singapura,3941.0,19781.0,-563.0,5435.0,5.01928444557219,Outros,0.0,0.0
2023,Suíça,2500.0,28763.0,-25433.0,-202999.0,11.5052,Outros,0.0,0.0
2023,Suriname,3105.0,5235.0,3099.0,5216.0,1.6859903381642511,Outros,0.0,0.0
2023,Tailândia,189.0,1387.0,181.0,1342.0,7.338624338624339,Outros,0.0,0.0
2023,Taiwan (Formosa),4208.0,19998.0,-8311.0,-47909.0,4.7523764258555135,Outros,0.0,0.0
2023,"Tcheca, República",405.0,3348.0,-4095.0,-31657.0,8.266666666666667,Outros,0.0,0.0
2023,Togo,14550.0,25235.0,12660.0,23223.0,1.734364261168385,Outros,0.0,0.0
2023,Toquelau,3.0,10.0,0.0,0.0,3.3333333333333335,Outros,0.0,0.0
2023,Turquia,28104.0,95421.0,27744.0,95271.0,3.395281810418446,Outros,0.0,0.0
2023,Uruguai,326093.0,454271.0,318382.0,424654.0,1.393071915067174,Outros,0.0,0.0
2023,Venezuela,141030.0,220512.0,141016.0,220280.0,1.5635822165496702,Outros,0.0,0.0
2023,Vietnã,72.0,128.0,52.0,96.0,1.7777777777777777,Outros,0.0,0.0
2023,Total,5538888.0,8923076.0,3214859.0,1450281.0,1.6109868984532636,Outros,0.0,0.0
